,功率
13849,886.3
13850,867.0
13851,580.2
13852,904.4
13853,660.2
13854,508.1
13855,1208.7
13856,549.0
13857,833.5
13858,856.0
13859,1002.2
13860,551.9
13861,710.7
13862,597.8
13863,630.1
13864,1371.9
13865,630.7
13866,778.9
13867,298.2
13868,359.2
13869,269.6
13870,161.9
13871,483.7
13872,923.8
13873,598.7
13874,652.6
13875,830.7
13876,1007.8
13877,1041.7
13878,886.3
13879,1326.5
13880,677.7
13881,604.4
13882,540.4
13883,632.6
13884,553.6
13885,414.6
13886,1101.3
13887,640.6
13888,741.7
13889,557.4
13890,814.8
13891,561.6
13892,948.9
13893,834.7
13894,847.4
13895,654.5
13896,757.5
13897,866.6
13898,993.1
13899,617.6
13900,898.8
13901,900.7
13902,946.8
13903,918.3
13904,755.2
13905,375.3
13906,376.5
13907,415.3
13908,568.4
13909,500.6
13910,784.0
13911,1010.6
13912,1094.2
13913,742.3
13914,758.3
13915,439.5
13916,635.5
13917,895.4
13918,781.3
13919,514.2
13920,548.1
13921,659.6
13922,482.4
13923,594.0
13924,329.3
13925,377.4
13926,554.9
13927,277.5
13928,347.0
13929,288.3
13930,70.6
13931,77.9
13932,180.1
13933,99.0
13934,174.8
13935,93.7
13936,257.5
13937,99.6
13938,73.5
13939,102.6
13940,126.4
13941,239.2
13942,347.5
13943,522.2
13944,620.0
13945,395.0
13946,393.0
13947,357.6
13948,354.2
13949,247.6
13950,373.8
13951,410.4
13952,290.2
13953,295.2
13954,240.7
13955,204.1
13956,240.1
13957,256.1
13958,378.4
13959,376.7
13960,302.6
13961,425.4
13962,287.0
13963,414.6
13964,224.9
13965,167.4
13966,223.4
13967,190.0
13968,99.2
13969,245.7
13970,168.1
13971,178.6
13972,261.8
13973,185.3
13974,81.3
13975,122.3
13976,122.1
13977,189.3
13978,169.1
13979,106.8
13980,186.6
13981,198.0
13982,177.1
13983,198.0
13984,194.2
13985,184.0
13986,186.0
13987,270.4
13988,278.0
13989,189.7
13990,114.3
13991,157.5
13992,211.8
13993,146.6
13994,194.2
13995,255.0
13996,293.3
13997,326.6
13998,263.4
13999,209.1
14000,203.2
14001,212.7
14002,184.7
14003,145.9
14004,135.2
14005,131.6
14006,145.3
14007,82.6
14008,68.9
14009,46.7
14010,95.4
14011,37.3
14012,65.1
14013,78.5
14014,111.4
14015,75.8
14016,91.4
14017,103.2
14018,120.9
14019,101.7
14020,97.7
14021,115.2
14022,99.4
14023,91.6
14024,58.7
14025,48.2
14026,68.6
14027,45.7
14028,45.7
14029,40.9
14030,57.1
14031,96.0
14032,101.5
14033,68.4
14034,64.2
14035,75.6
14036,75.0
14037,89.7
14038,71.0
14039,72.2
14040,62.1
14041,48.4
14042,110.1
14043,104.9
14044,90.6
14045,106.1
14046,124.7
14047,115.4
14048,128.7
14049,124.9
14050,93.5
14051,112.9
14052,124.9
14053,129.5
14054,127.0
14055,112.4
14056,100.2
14057,104.4
14058,105.3
14059,105.1
14060,111.8
14061,102.1
14062,88.0
14063,85.1
14064,77.1
14065,73.3
14066,61.7
14067,44.4
14068,41.7
14069,28.0
14070,17.7
14071,21.5
14072,25.1
14073,21.3
14074,19.6
14075,28.0
14076,25.3
14077,38.1
14078,53.3
14079,44.2
14080,30.1
14081,30.1
14082,21.9
14083,21.9
14084,54.3
14085,46.3
14086,80.7
14087,92.9
14088,112.4
14089,139.4
14090,146.1
14091,143.6
14092,161.9
14093,144.7
14094,158.4
14095,149.5
14096,168.1
14097,195.8
14098,177.5
14099,170.6
14100,166.2
14101,126.3
14102,157.1
14103,185.7
14104,192.7
14105,204.9
14106,213.9
14107,208.1
14108,185.7
14109,196.9
14110,169.3
14111,157.7
14112,138.3
14113,141.7
14114,130.6
14115,127.2
14116,127.8
14117,118.4
14118,114.8
14119,102.1
14120,86.6
14121,64.0
14122,50.3
14123,44.2
14124,39.8
14125,35.6
14126,30.1
14127,37.1
14128,41.7
14129,34.3
14130,20.4
14131,12.4
14132,2.7
14133,7.4
14134,15.4
14135,5.1
14136,1.7
14137,-2.9
14138,-2.5
14139,-2.7
14140,-2.3
14141,-2.5
14142,-2.5
14143,-0.6
14144,-1.0
14145,-0.6
14146,-1.1
14147,-0.8
14148,-1.1
14149,-1.1
14150,-1.0
14151,-0.6
14152,-1.1
14153,-1.0
14154,-0.4
14155,-0.8
14156,-0.6
14157,-0.2
14158,-0.8
14159,-1.1
14160,-0.8
14161,-0.8
14162,-1.0
14163,-1.0
14164,-0.8
14165,-1.0
14166,-1.3
14167,-1.0
14168,-0.6
14169,-0.6
14170,-1.0
14171,-0.6
14172,-0.8
14173,-0.8
14174,-1.0
14175,-0.6
14176,-0.4
14177,-1.0
14178,-1.1
14179,-0.6
14180,-1.0
14181,-0.8
14182,-0.6
14183,-1.0
14184,-0.6
14185,-0.8
14186,-0.4
14187,-0.8
14188,-0.6
14189,-1.1
14190,-1.0
14191,-0.6
14192,-1.1
14193,-0.6
14194,-0.4
14195,-0.6
14196,-0.8
14197,-0.4
14198,-1.0
14199,0.2
14200,-0.6
14201,-0.2
14202,-0.8
14203,-0.4
14204,-0.8
14205,-0.8
14206,-0.8
14207,-0.8
14208,-1.0
14209,-0.4
14210,-0.6
14211,-1.0
14212,-0.4
14213,-0.4
14214,-0.6
14215,-1.0
14216,-0.8
14217,-0.4
14218,-0.4
14219,-0.4
14220,-3.6
14221,-4.0
14222,160.7
14223,95.6
14224,111.4
14225,117.9
14226,129.1
14227,136.2
14228,160.2
14229,164.7
14230,175.0
14231,208.7
14232,219.9
14233,261.3
14234,276.9
14235,277.3
14236,297.3
14237,295.7
14238,307.5
14239,316.3
14240,314.6
14241,313.1
14242,333.6
14243,316.1
14244,291.7
14245,278.8
14246,242.8
14247,201.3
14248,178.6
14249,183.4
14250,193.7
14251,185.3
14252,171.0
14253,161.1
14254,156.0
14255,151.6
14256,156.9
14257,153.5
14258,144.2
14259,163.6
14260,174.4
14261,160.5
14262,132.0
14263,116.9
14264,119.4
14265,129.5
14266,144.5
14267,148.2
14268,125.1
14269,113.5
14270,126.3
14271,112.4
14272,109.1
14273,117.3
14274,111.2
14275,95.6
14276,74.5
14277,72.0
14278,87.6
14279,64.0
14280,67.4
14281,56.7
14282,47.2
14283,36.4
14284,16.8
14285,32.8
14286,19.6
14287,17.5
14288,18.3
14289,18.7
14290,9.0
14291,-1.1
14292,7.4
14293,1.3
14294,-0.6
14295,-0.2
14296,-0.4
14297,-1.3
14298,-8.2
14299,-2.3
14300,-2.7
14301,-2.7
14302,-2.3
14303,-2.3
14304,-1.0
14305,-0.4
14306,-0.4
14307,-0.6
14308,-0.6
14309,-1.0
14310,-0.4
14311,-0.6
14312,-0.4
14313,-0.8
14314,-1.0
14315,-0.8
14316,-0.6
14317,-0.2
14318,-0.6
14319,-1.0
14320,-0.4
14321,-1.0
14322,-0.8
14323,-0.6
14324,-0.4
14325,-1.3
14326,-0.2
14327,-0.4
14328,-0.8
14329,-0.8
14330,-1.0
14331,-0.6
14332,-0.8
14333,-0.6
14334,-1.0
14335,-0.6
14336,-0.4
14337,-0.6
14338,-0.2
14339,-1.0
14340,-0.6
14341,-0.2
14342,-0.6
14343,-0.6
14344,-1.1
14345,-1.0
14346,-0.6
14347,-0.8
14348,-1.0
14349,-0.8
14350,-0.4
14351,-1.0
14352,-1.1
14353,-1.0
14354,-0.4
14355,0.0
14356,-0.8
14357,-1.1
14358,-0.6
14359,0.2
14360,-1.0
14361,-0.2
14362,-1.0
14363,-0.2
14364,-1.0
14365,-1.0
14366,-0.6
14367,-1.1
14368,-0.6
14369,0.0
14370,-0.8
14371,-0.8
14372,-1.0
14373,-1.0
14374,-0.8
14375,-1.0
14376,-1.0
14377,-1.0
14378,-1.0
14379,-0.4
14380,-1.0
14381,-0.4
14382,-0.8
14383,-0.8
14384,-1.0
14385,-0.4
14386,-1.1
14387,-1.0
14388,-1.0
14389,-0.4
14390,-0.8
14391,-1.1
14392,-1.0
14393,-1.0
14394,-0.8
14395,-0.4
14396,-0.6
14397,-0.8
14398,-4.6
14399,-3.8
14400,-4.2
14401,105.1
14402,50.7
14403,37.3
14404,41.9
14405,32.0
14406,31.8
14407,29.5
14408,23.2
14409,23.8
14410,13.5
14411,15.0
14412,22.7
14413,30.5
14414,18.3
14415,30.1
14416,36.2
14417,50.7
14418,38.3
14419,24.4
14420,24.6
14421,17.1
14422,13.9
14423,23.8
14424,10.9
14425,11.8
14426,9.9
14427,5.3
14428,0.2
14429,0.8
14430,0.2
14431,-9.5
14432,-2.9
14433,-2.3
14434,-2.1
14435,-2.3
14436,-2.7
14437,-1.0
14438,-1.0
14439,-1.0
14440,-1.1
14441,-1.0
14442,-0.8
14443,-1.0
14444,-1.0
14445,-1.0
14446,-1.1
14447,-1.1
14448,-0.4
14449,-1.3
14450,-1.1
14451,-0.8
14452,-1.5
14453,-0.8
14454,-1.1
14455,-1.0
14456,-1.3
14457,-1.3
14458,-1.5
14459,-0.6
14460,-0.8
14461,-0.8
14462,-1.3
14463,-1.3
14464,-1.0
14465,-1.5
14466,-0.8
14467,-1.0
14468,-1.5
14469,-1.1
14470,-1.0
14471,-1.1
14472,-1.1
14473,-1.1
14474,-1.1
14475,-1.1
14476,-1.0
14477,-1.0
14478,-1.7
14479,-1.0
14480,-1.1
14481,-1.1
14482,-1.1
14483,-1.3
14484,-1.0
14485,-0.8
14486,-1.0
14487,-1.1
14488,-1.1
14489,-1.1
14490,-1.5
14491,-1.0
14492,-1.1
14493,-1.0
14494,-1.1
14495,-1.5
14496,-1.3
14497,-1.0
14498,-1.3
14499,-1.1
14500,-1.1
14501,-0.8
14502,-1.1
14503,-0.8
14504,-0.8
14505,-0.4
14506,0.0
14507,-0.2
14508,0.4
14509,-0.8
14510,-0.4
14511,-0.4
14512,-0.4
14513,-0.2
14514,-0.4
14515,-0.4
14516,0.0
14517,-0.2
14518,-0.6
14519,-0.4
14520,-0.4
14521,-0.6
14522,-0.4
14523,-0.2
14524,0.0
14525,-0.2
14526,-0.2
14527,-0.6
14528,-0.2
14529,-0.4
14530,0.0
14531,0.0
14532,-0.6
14533,-0.4
14534,0.0
14535,0.0
14536,-0.6
14537,-2.9
14538,-4.0
14539,80.9
14540,72.9
14541,71.6
14542,69.3
14543,81.3
14544,75.2
14545,66.1
14546,72.4
14547,72.0
14548,70.5
14549,62.7
14550,56.0
14551,44.9
14552,48.4
14553,61.1
14554,48.4
14555,55.2
14556,60.0
14557,45.1
14558,44.8
14559,57.7
14560,64.9
14561,56.9
14562,54.1
14563,81.3
14564,91.8
14565,132.5
14566,135.6
14567,147.0
14568,105.3
14569,72.2
14570,56.2
14571,71.2
14572,78.5
14573,94.5
14574,106.5
14575,107.2
14576,107.6
14577,103.6
14578,125.7
14579,106.3
14580,97.7
14581,78.5
14582,75.6
14583,82.3
14584,69.5
14585,76.6
14586,74.6
14587,71.8
14588,67.6
14589,56.6
14590,56.7
14591,44.6
14592,42.8
14593,44.8
14594,32.9
14595,43.8
14596,30.7
14597,25.7
14598,39.0
14599,24.6
14600,29.1
14601,53.1
14602,27.4
14603,22.5
14604,23.6
14605,30.8
14606,17.7
14607,21.7
14608,9.3
14609,10.5
14610,16.6
14611,15.0
14612,22.1
14613,24.2
14614,20.8
14615,15.8
14616,16.8
14617,30.8
14618,21.7
14619,23.6
14620,29.3
14621,42.1
14622,44.8
14623,37.1
14624,52.6
14625,49.9
14626,44.0
14627,39.0
14628,42.7
14629,40.0
14630,35.0
14631,30.8
14632,45.1
14633,45.1
14634,41.9
14635,50.5
14636,54.5
14637,70.6
14638,59.6
14639,61.3
14640,77.5
14641,86.3
14642,71.4
14643,51.2
14644,70.3
14645,71.0
14646,74.3
14647,79.6
14648,60.0
14649,73.9
14650,62.3
14651,61.1
14652,72.6
14653,71.4
14654,62.7
14655,80.7
14656,70.6
14657,90.5
14658,82.3
14659,87.6
14660,80.2
14661,89.3
14662,71.6
14663,80.2
14664,60.6
14665,71.6
14666,86.3
14667,78.8
14668,70.3
14669,72.9
14670,70.8
14671,71.0
14672,70.6
14673,63.4
14674,80.0
14675,84.4
14676,78.3
14677,81.1
14678,89.1
14679,93.7
14680,107.8
14681,134.1
14682,93.1
14683,136.3
14684,143.6
14685,132.7
14686,147.0
14687,140.7
14688,138.8
14689,172.5
14690,194.8
14691,239.9
14692,208.9
14693,263.0
14694,324.9
14695,337.3
14696,330.8
14697,355.3
14698,367.9
14699,396.9
14700,384.7
14701,403.9
14702,383.1
14703,388.9
14704,469.2
14705,350.4
14706,372.9
14707,330.0
14708,359.2
14709,352.1
14710,415.1
14711,367.5
14712,522.9
14713,459.5
14714,425.8
14715,392.3
14716,552.1
14717,482.2
14718,492.3
14719,442.4
14720,445.0
14721,455.5
14722,536.4
14723,446.9
14724,522.9
14725,535.5
14726,440.3
14727,488.3
14728,455.9
14729,442.2
14730,450.0
14731,352.7
14732,386.2
14733,387.1
14734,395.1
14735,443.1
14736,445.6
14737,491.5
14738,514.2
14739,513.2
14740,469.0
14741,434.9
14742,482.9
14743,412.7
14744,495.7
14745,468.8
14746,494.5
14747,577.4
14748,490.9
14749,484.6
14750,486.9
14751,391.5
14752,415.1
14753,439.7
14754,468.3
14755,419.3
14756,347.5
14757,392.5
14758,425.4
14759,364.5
14760,404.9
14761,363.0
14762,424.5
14763,364.9
14764,388.3
14765,381.2
14766,354.6
14767,356.1
14768,384.7
14769,445.6
14770,443.1
14771,346.2
14772,372.9
14773,334.4
14774,294.4
14775,416.7
14776,410.4
14777,548.4
14778,453.0
14779,447.9
14780,437.4
14781,477.0
14782,450.0
14783,581.4
14784,528.1
14785,492.1
14786,481.8
14787,578.0
14788,587.9
14789,481.6
14790,544.8
14791,554.3
14792,635.7
14793,606.9
14794,640.0
14795,653.2
14796,582.0
14797,789.3
14798,773.0
14799,645.4
14800,612.2
14801,772.0
14802,730.9
14803,693.5
14804,703.4
14805,694.1
14806,655.1
14807,784.8
14808,766.3
14809,758.5
14810,636.2
14811,754.1
14812,739.8
14813,663.1
14814,740.2
14815,634.3
14816,700.2
14817,755.4
14818,734.1
14819,764.6
14820,688.2
14821,738.3
14822,662.3
14823,736.6
14824,855.2
14825,976.1
14826,777.0
14827,894.3
14828,895.0
14829,709.5
14830,964.9
14831,766.3
14832,715.4
14833,977.9
14834,738.5
14835,721.9
14836,620.2
14837,755.2
14838,686.7
14839,624.8
14840,534.5
14841,568.8
14842,595.7
14843,528.4
14844,442.7
14845,368.5
14846,363.0
14847,348.3
14848,390.4
14849,246.0
14850,340.5
14851,308.9
14852,269.3
14853,351.3
14854,295.0
14855,302.6
14856,303.5
14857,219.8
14858,277.5
14859,347.7
14860,322.6
14861,236.3
14862,208.5
14863,168.9
14864,124.2
14865,179.4
14866,104.5
14867,104.4
14868,96.9
14869,73.5
14870,80.7
14871,144.7
14872,172.9
14873,259.7
14874,178.1
14875,116.0
14876,131.2
14877,228.7
14878,174.6
14879,180.0
14880,185.3
14881,135.4
14882,182.1
14883,180.0
14884,213.9
14885,300.1
14886,296.5
14887,240.3
14888,238.0
14889,182.1
14890,181.3
14891,156.7
14892,144.7
14893,127.2
14894,144.0
14895,110.4
14896,83.4
14897,64.6
14898,132.9
14899,191.8
14900,318.2
14901,289.3
14902,384.9
14903,103.6
14904,172.5
14905,260.5
14906,114.3
14907,324.1
14908,312.3
14909,222.0
14910,229.8
14911,212.5
14912,215.6
14913,270.4
14914,358.8
14915,305.1
14916,247.2
14917,296.9
14918,516.8
14919,395.3
14920,235.0
14921,210.0
14922,186.0
14923,174.4
14924,282.8
14925,505.8
14926,647.8
14927,269.5
14928,187.4
14929,160.3
14930,172.3
14931,492.6
14932,446.9
14933,327.9
14934,367.0
14935,476.3
14936,351.5
14937,352.3
14938,230.4
14939,107.6
14940,246.2
14941,230.0
14942,375.1
14943,293.5
14944,109.7
14945,81.3
14946,79.6
14947,342.2
14948,330.6
14949,502.5
14950,471.3
14951,508.1
14952,319.5
14953,188.7
14954,457.8
14955,294.0
14956,457.6
14957,291.5
14958,499.3
14959,289.3
14960,238.4
14961,231.6
14962,604.8
14963,349.2
14964,248.3
14965,164.0
14966,344.7
14967,279.9
14968,353.1
14969,446.6
14970,556.4
14971,586.3
14972,587.5
14973,479.5
14974,471.9
14975,551.9
14976,424.7
14977,254.2
14978,205.7
14979,407.7
14980,508.6
14981,433.4
14982,538.0
14983,213.7
14984,323.0
14985,402.2
14986,333.4
14987,251.9
14988,221.3
14989,158.1
14990,242.4
14991,395.0
14992,425.0
14993,287.2
14994,317.8
14995,387.0
14996,453.6
14997,344.7
14998,176.5
14999,213.7
15000,303.2
15001,431.1
15002,292.5
15003,365.2
15004,219.8
15005,142.6
15006,160.5
15007,254.8
15008,457.4
15009,332.1
15010,381.4
15011,471.9
15012,506.5
15013,439.3
15014,454.9
15015,160.7
15016,348.7
15017,337.3
15018,263.7
15019,261.5
15020,122.4
15021,292.7
15022,614.1
15023,512.8
15024,288.5
15025,215.8
15026,184.7
15027,238.4
15028,188.1
15029,192.0
15030,142.3
15031,219.8
15032,429.2
15033,183.4
15034,133.1
15035,190.6
15036,282.8
15037,242.0
15038,1078.8
15039,902.1
15040,802.9
15041,732.2
15042,518.7
15043,570.1
15044,743.2
15045,593.0
15046,411.1
15047,229.7
15048,445.0
15049,294.4
15050,279.6
15051,181.7
15052,417.8
15053,596.6
15054,574.9
15055,588.0
15056,767.2
15057,717.9
15058,477.2
15059,594.1
15060,438.4
15061,434.0
15062,291.2
15063,208.1
15064,209.5
15065,263.6
15066,287.4
15067,626.3
15068,949.3
15069,784.6
15070,586.9
15071,911.0
15072,1169.6
15073,762.5
15074,1167.5
15075,1075.9
15076,611.7
15077,613.4
15078,565.0
15079,681.7
15080,594.0
15081,436.7
15082,600.8
15083,569.0
15084,654.3
15085,563.5
15086,415.1
15087,423.5
15088,507.5
15089,319.0
15090,565.6
15091,361.4
15092,569.8
15093,670.7
15094,396.5
15095,927.4
15096,1025.7
15097,710.5
15098,499.5
15099,396.3
15100,432.8
15101,783.6
15102,792.9
15103,591.9
15104,681.0
15105,1190.6
15106,1323.9
15107,1135.7
15108,1106.4
15109,1037.3
15110,739.8
15111,574.5
15112,623.3
15113,836.6
15114,744.6
15115,448.3
15116,367.7
15117,305.4
15118,361.8
15119,665.2
15120,374.0
15121,244.7
15122,111.2
15123,375.0
15124,509.0
15125,388.1
15126,270.4
15127,327.7
15128,199.4
15129,240.7
15130,621.8
15131,749.2
15132,959.6
15133,648.4
15134,431.1
15135,398.0
15136,366.4
15137,754.1
15138,738.5
15139,644.0
15140,992.3
15141,521.8
15142,349.6
15143,670.9
15144,694.3
15145,468.5
15146,401.4
15147,678.7
15148,616.8
15149,480.3
15150,313.6
15151,815.2
15152,208.1
15153,1063.7
15154,734.3
15155,935.6
15156,1129.2
15157,1077.8
15158,701.7
15159,444.5
15160,425.4
15161,319.7
15162,703.6
15163,750.7
15164,754.1
15165,501.2
15166,492.8
15167,1377.4
15168,776.6
15169,737.9
15170,392.5
15171,1434.7
15172,1057.8
15173,826.8
15174,759.6
15175,712.0
15176,714.3
15177,280.3
15178,225.3
15179,243.6
15180,501.0
15181,943.4
15182,1252.5
15183,1409.0
15184,797.1
15185,1257.2
15186,1009.1
15187,1168.9
15188,772.2
15189,833.9
15190,570.3
15191,345.4
15192,323.0
15193,492.5
15194,1220.1
15195,891.0
15196,562.5
15197,418.2
15198,393.0
15199,242.0
15200,1091.4
15201,1095.4
15202,1550.5
15203,1411.3
15204,1271.9
15205,1316.3
15206,994.0
15207,911.2
15208,391.9
15209,907.4
15210,766.7
15211,853.9
15212,1208.7
15213,754.7
15214,1250.7
15215,748.2
15216,361.6
15217,692.0
15218,641.6
15219,646.9
15220,752.8
15221,340.3
15222,387.3
15223,959.6
15224,514.5
15225,766.7
15226,767.1
15227,713.5
15228,655.1
15229,762.3
15230,486.7
15231,759.6
15232,695.1
15233,807.8
15234,416.7
15235,297.6
15236,202.0
15237,625.0
15238,590.3
15239,765.5
15240,477.6
15241,418.2
15242,550.2
15243,438.6
15244,907.2
15245,656.8
15246,750.1
15247,887.0
15248,658.9
15249,878.5
15250,589.6
15251,939.6
15252,720.4
15253,548.2
15254,275.2
15255,757.5
15256,610.9
15257,687.8
15258,565.8
15259,396.3
15260,1151.5
15261,896.0
15262,1059.9
15263,1002.8
15264,1249.2
15265,1050.6
15266,1008.1
15267,758.9
15268,565.4
15269,332.9
15270,165.7
15271,909.1
15272,712.2
15273,635.5
15274,412.5
15275,430.8
15276,763.4
15277,540.4
15278,416.1
15279,470.6
15280,762.3
15281,740.8
15282,392.1
15283,192.3
15284,131.6
15285,353.1
15286,302.6
15287,550.5
15288,543.9
15289,283.4
15290,301.3
15291,172.0
15292,177.9
15293,417.6
15294,336.7
15295,332.7
15296,628.6
15297,400.9
15298,542.0
15299,337.3
15300,224.7
15301,523.3
15302,434.0
15303,252.5
15304,905.7
15305,602.5
15306,472.1
15307,225.3
15308,258.8
15309,208.5
15310,551.7
15311,435.5
15312,358.0
15313,479.1
15314,647.3
15315,735.4
15316,734.5
15317,520.8
15318,411.9
15319,344.5
15320,483.3
15321,716.0
15322,591.9
15323,593.6
15324,971.6
15325,715.1
15326,491.5
15327,382.4
15328,471.3
15329,519.9
15330,579.9
15331,272.1
15332,498.7
15333,400.5
15334,564.8
15335,331.3
15336,529.4
15337,169.9
15338,566.1
15339,429.2
15340,79.0
15341,346.2
15342,346.4
15343,200.7
15344,373.2
15345,345.1
15346,204.7
15347,175.8
15348,189.9
15349,183.4
15350,278.0
15351,170.4
15352,116.7
15353,108.5
15354,317.4
15355,390.6
15356,303.7
15357,209.7
15358,328.3
15359,228.1
15360,347.7
15361,259.7
15362,324.9
15363,330.0
15364,545.8
15365,318.2
15366,402.2
15367,413.4
15368,349.4
15369,301.8
15370,247.7
15371,51.6
15372,334.8
15373,304.3
15374,381.0
15375,384.7
15376,393.0
15377,265.6
15378,192.9
15379,172.5
15380,90.6
15381,173.9
15382,194.8
15383,223.0
15384,241.8
15385,183.4
15386,99.2
15387,171.4
15388,173.9
15389,172.7
15390,39.6
15391,155.0
15392,167.6
15393,80.9
15394,83.6
15395,226.8
15396,111.4
15397,91.0
15398,207.8
15399,176.7
15400,243.2
15401,229.7
15402,169.3
15403,212.5
15404,129.1
15405,91.4
15406,123.0
15407,116.2
15408,72.4
15409,171.2
15410,96.9
15411,178.2
15412,200.5
15413,179.6
15414,189.5
15415,204.9
15416,339.7
15417,325.4
15418,188.0
15419,88.7
15420,59.2
15421,55.8
15422,102.3
15423,76.0
15424,86.5
15425,73.3
15426,58.3
15427,110.4
15428,140.9
15429,71.6
15430,29.1
15431,17.5
15432,16.9
15433,52.7
15434,22.9
15435,34.7
